ID,cluster
20121111120538,3
20150604152179,1
20050302050518,2
20150302150052,6
20041111041240,5
20181110180052,1
20090503091830,2
20140403140976,4
20120404120999,3
20110504112447,4
20131110131135,6
20130404132358,2
20030606033204,5
20160403162254,4
20100807101026,2
20051211050998,3
20130112121228,2
20070202071257,2
20040111032026,6
20141110141283,6
20090605092282,3
20180201180560,2
20120604121261,2
20110504110989,2
20170706171672,3
20050605052196,2
20181212182018,2
20160605160087,2
20160202161326,2
20170908171494,2
20040303041579,2
20110604111548,2
20150908151475,2
20161110161408,6
20150807151997,3
20080112072456,3
20171110172197,1
20111009110507,3
20130605131299,6
20050302050022,1
20130111122226,4
20050807052455,4
20120706121253,1
20160808161992,2
20181009180723,5
20090301091315,6
20071010070770,4
20140705141844,3
20100110091972,4
20150302152286,3
20060706061789,2
20071009071685,2
20130112122416,3
20181210182325,6
20150807151701,1
20060302060570,4
20150202151142,2
20090808090979,4
20150302152278,2
20051110051289,2
20150908152169,3
20110706110847,3
20140301141847,2
20181210180919,3
20060706062088,4
20030908033011,6
20120201121530,5
20160101160694,3
20160112152352,5
20050705051014,2
20100807100126,3
20110806110735,4
20130604131598,2
20150404150980,2
20130403132141,2
20060112052507,2
20050302050555,2
20080806081647,1
20090201092190,3
20160201161495,3
20131212132212,2
20110201111682,4
20100707102293,2
20120807122089,3
20140504142509,5
20140111132011,3
20040707040720,3
20070807072485,3
20071210070926,2
20170403170135,2
20120302121149,2
20111009111939,2
20100705101675,3
20030706031514,2
20171009171128,6
20030112022866,3
20180807181588,3
20091008092333,3
20180605182480,2
20181009181590,2
20150807152148,3
20030403032772,1
20101211102253,2
20170807171057,3
20101109100864,3
20160201162065,2
20131010131876,2
20120504121423,3
20161110161500,1
20041211040537,6
20111010112428,2
20120112111422,3
20180706181916,2
20151110152135,3
20160101160974,3
20171110171147,4
20031110032520,1
20060807060095,1
20170907172069,4
20150202151380,3
20120101121853,2
20090908092407,2
20060605060575,3
20140403141479,4
20090908092395,2
20051009051729,3
20160403161181,5
20040302041030,3
20090908091060,5
20040808041869,2
20080909080739,3
20030403032166,1
20171211171693,1
20130504131002,3
20061010062076,2
20030112022321,3
20030101031436,3
20140908142061,3
20040403042059,3
20161211160628,3
20150504150837,1
20171110172364,4
20101110101708,3
20160302162213,2
20070707071463,1
20170504170079,2
20050504051853,2
20140605141448,2
20130201132070,3
20171211172524,4
20160806161677,1
20131210132519,2
20040504041264,3
20080907081160,2
20120302120099,2
20110111101672,4
20130706131080,5
20050402052398,1
20160201161503,3
20040504042489,2
20070807072029,4
20160808162394,2
20050101050662,3
20030504032970,3
20170112162127,3
20050402051470,2
20120112112173,2
20170112160741,3
20080504082124,3
20130201130926,4
20050201050989,6
20031211032076,2
20070808072269,5
20070502070679,2
20181009181189,3
20051210050097,4
20150909151400,1
20050101050628,6
20080502081070,4
20130403132065,3
20050504051369,2
20070807070941,5
20111009111843,2
20070201072227,5
20151110150939,2
20060505062178,2
20050111041878,2
20090504090036,4
20030111020797,6
20120807121646,2
20040302041376,2
20061211062026,2
20121010121426,3
20080504081159,2
20121211121746,4
20180706180576,2
20140706140811,2
20040201041114,2
20090101091840,3
20070112062160,5
20100706100515,2
20160706161321,1
20100706102133,4
20100403102476,2
20040504042259,5
20030503032823,3
20120909120604,6
20130605130835,3
20151009152078,3
20061110061177,4
20080302080814,2
20151211150021,3
20180605182070,3
20140807141498,3
20060909061575,1
20150302151000,1
20070302071120,1
20140808140891,2
20080605081712,4
20051009052337,2
20040908041925,2
20111110112004,4
20110908111563,2
20090111081762,2
20050807051998,3
20130706132362,2
20050808050705,5
20181211182293,3
20050706051390,2
20100908102191,4
20150201151821,6
20161110161382,1
20120909122438,2
20091111092178,6
20070112062528,3
20160112151713,5
20091009090710,2
20120907121136,2
20120604121736,4
20050504052166,2
20030908031201,2
20041009041028,4
20110502111503,3
20100504100672,2
20081110081910,3
20150807151169,6
20160707161862,3
20120201120941,5
20130807131980,6
20180101180750,5
20060504062192,1
20080805082134,2
20051008051269,6
20160504162411,4
20141212141459,5
20140705142108,3
20150604151969,2
20181009180805,3
20031009031266,4
20090201091597,2
20121009122174,1
20080302082238,4
20180807181631,3
20181009181989,2
20110605111967,2
20040201042482,2
20080302080699,1
20070202070542,3
20081009081334,6
20070908071349,1
20100403100121,6
20180403181887,1
20080402081627,3
20060505062051,2
20180606181442,1
20041111041081,4
20161009161138,4
20060706061789,2
20031009032708,3
20071009072378,2
20140808140775,2
20070707070808,4
20110706110107,6
20180908182107,1
20071211070710,4
20160402161125,2
20171211170858,2
20151009152202,2
20170504172397,2
20161110161936,1
20100807101960,4
20181211181102,2
20111211112006,6
20040808040734,6
20100303100787,2
20071109070680,2
20100504102145,2
20140504140010,2
20040907041746,1
20120111110635,3
20031110030621,5
20120112111255,2
20180403180710,3
20091010091817,4
20130504131264,5
20120807120837,6
20060604062079,1
20150807152426,3
20130807130127,2
20140201142214,5
20090908090596,3
20150605150044,4
20110502111503,3
20070302071455,3
20060101061423,3
20180706181857,1
20080201082011,5
20051010050113,4
20030112021832,6
20060707062532,4
20040706041650,5
20150112140664,1
20170504171273,1
20170908171354,2
20060403061210,1
20170112160710,1
20071111070987,6
20100404100973,4
20160402161827,6
20151009151497,3
20081110081929,2
20170604171476,2
20170908171494,2
20110302110720,1
20171211170890,1
20180707181324,4
20071211071434,4
20061010061145,3
20171009171536,5
20150101152034,1
20170605171417,3
20111211110708,2
20110807111301,2
20090808090680,2
20141211140889,3
20150111140794,2
20160112152320,5
20110302110703,2
20130302132415,4
20031110031881,5
20090605091941,3
20030201033674,3
20040503040818,3
20140504141477,1
20130908130099,6
20060302062024,1
20050112040749,4
20081111081985,2
20090201092332,2
20170706171026,1
20160605161583,2
20061210061612,5
20140605141360,6
20060807061158,3
20091210092209,1
20071211071906,2
20120303121789,6
20050806051612,3
20120706120573,2
20180707180565,3
20080908081111,6
20040302041985,6
20180706182215,3
20180907181205,3
20091009090753,5
20080301081238,3
20140706141007,4
20140403141154,3
20120112111346,1
20181110182544,1
20090605090552,2
20160908161242,3
20040112033220,2
20131009132274,3
20080301080724,2
20040605042144,6
20110302110868,3
20100504102367,3
20080604081165,4
20060504060849,3
20130807132015,3
20150201150749,6
20140504141855,2
20070403071497,3
20140302141797,6
20140605141494,6
20161008160660,6
20111211111173,3
20030605030653,2
20110907110591,3
20151110151961,2
20060807062494,5
20040807041531,2
20050706052092,4
20081008080596,4
20090302092320,1
20141109142213,3
20041010042443,4
20080807082152,4
20110112102216,2
20101211100080,1
20150403152486,5
20120605122012,2
20070706070927,3
20130403132516,2
20060706060910,2
20081110080991,6
20181108182357,2
20030101031749,4
20060302061510,3
20061111060023,3
20140403140952,2
20091110091140,6
20070907071785,2
20170806171463,4
20030707031411,2
20060807062138,2
20061110061167,2
20060101061520,2
20050504051183,2
20120605122448,1
20170807170989,2
20150808151158,6
20130403131285,3
20150807150558,3
20110807111665,2
20100403100928,4
20110201110695,4
20171110171272,2
20160403161315,4
20080908081926,2
20030807030095,2
20130908131249,5
20111110111029,3
20120112110888,2
20180908181871,4
20120301121916,4
20110403110145,6
20030605032739,4
20130402130089,2
20031008033422,6
20071010072246,4
20170112162462,2
20080403082250,2
20110909112275,6
20050908051410,2
20120404120983,3
20050505051277,3
20170403171019,4
20071212071205,4
20161110161382,1
20051211050777,3
20100605101841,2
20140302140748,3
20110302112380,2
20161009162113,1
20050101051739,2
20081109081593,5
20030302032641,5
20130112121307,3
20040605040050,6
20161211160140,3
20070212061336,6
20180404181151,2
20140605140521,1
20181211182502,3
20110101110894,1
20120807121391,2
20031009031054,2
20161211161100,2
20151009151589,6
20090504092420,4
20070706071247,4
20100706102154,4
20070112060559,1
20060403061916,2
20130404130096,3
20090403091729,4
20051008052448,3
20100908101706,5
20170605170754,3
20080605082151,1
20111110110060,2
20040605040735,2
20031110032772,4
20100908101061,5
20050404051484,1
20120605122486,2
20081009081129,3
20090302092362,4
20090302090083,3
20170201171860,3
20100707101231,2
20120807120028,1
20120504121696,3
20120112111082,3
20141210142049,2
20130807132509,2
20110808111854,5
20140505142151,1
20060908060556,2
20170505170665,4
20150706152180,1
20040112030608,3
20101008100649,2
20131211130743,1
20090706091679,2
20050806050648,2
20160403161711,2
20160201161516,2
20140403141533,6
20140504141869,4
20070605072539,3
20101211101839,3
20050201051711,4
20160101160631,2
20070112061170,2
20180404182347,4
20130706130907,2
20070503071926,4
20071211071843,2
20180201181523,2
20121211120920,4
20090201091533,2
20030101032154,6
20150504151991,2
20110706110535,2
20170909170774,2
20120706121925,2
20170807172113,3
20180201181947,4
20130212120823,2
20120908121715,1
20100403102397,3
20140504141823,6
20070605072531,4
20040605041963,4
20050404050859,3
20110212101838,2
20071109071525,2
20181111182057,5
20121010121690,2
20170111161954,6
20170111161558,6
20030504030765,5
20060504061888,4
20070201071061,5
20151009152403,4
20180706180661,3
20110706111212,3
20030504031181,4
20170503171091,2
20161211160931,1
20130403131361,4
20080403081933,2
20040908042452,4
20161009161038,2
20130807132133,1
20040301041342,3
20140505140909,4
20061110062113,2
20140504140697,2
20050112041502,2
20101211100028,2
20110605112056,2
20170807172326,2
20151211150857,4
20130908131007,3
20120212111457,3
20141110140772,3
20170908170159,3
20090212081964,2
20161109160875,5
20061110062040,4
20030908033513,4
20160403162518,4
20090504091429,2
20070706071892,2
20121111121354,2
20090909091854,1
20070302071806,1
20180706181084,2
20171010170788,2
20170504172123,5
20130302131341,3
20110112102116,2
20110101111196,2
20041010042450,2
20031210032199,3
20101009101177,6
20090705092425,2
20151009150834,4
20060706060113,1
20091010090024,2
20151009151278,1
20170112162200,4
20070908072308,1
20061110060599,6
20141009141318,4
20140604141932,1
20141110142378,2
20050202052176,3
20081109081499,2
20151211152300,4
20100302102389,4
20180908182227,6
20081211080567,2
20140212131311,2
20090212080569,3
20120807121232,3
20140112130128,4
20121110121451,4
20161009160803,2
20161009162212,6
20140806140880,6
20181110181841,1
20060706062156,2
20170503171091,2
20181009180762,4
20160403161188,2
20090112080648,2
20180302182163,1
20031111030849,4
20160908162154,2
20130303130969,4
20171008170055,4
20160706161961,4
20060302061561,2
20170605170751,4
20080606080923,6
20180605180668,3
20130112120955,1
20180807180801,2
20051110050877,2
20050603051608,4
20140504141650,6
20151110151972,4
20170403172271,4
20060605062298,2
20180201182180,6
20131110131540,3
20140706140660,3
20030303031407,2
20180605180106,3
20170403171295,1
20130805130047,6
20110604110027,1
20110403110601,2
20070907070800,3
20180707182125,2
20110908111436,1
20161110161909,6
20090504091291,4
20070504070124,3
20051010050742,1
20151110150572,2
20100907102020,1
20120707121933,2
20100504102343,1
20040112031417,3
20110605111191,4
20130201131857,2
20091009091163,4
20150606152109,1
20131212132448,4
20150403151381,5
20070705071726,3
20091009092295,3
20130605132322,6
20181211181382,5
20150302151174,3
20070403072241,6
20180504181296,1
20070403070661,3
20030706033178,2
20180605182481,4
20160301160713,2
20090302091475,3
20170706172082,3
20080404081992,1
20150302150661,6
20150605152097,5
20040303042078,4
20100402101354,3
20120504120621,1
20031211033159,4
20131009132181,1
20150403152240,1
20060112052116,4
20130605131922,2
20040112030588,3
20050201050028,1
20120112111434,1
20150909151191,6
20130908131206,3
20111009111291,2
20090807091135,2
20130908130711,2
20050705050676,3
20181010182138,2
20130909130774,1
20121009122088,1
20181009181661,2
20110303111438,3
20040706042513,4
20120111110740,2
20121009121859,3
20110807111119,4
20081211080032,2
20091009092428,2
20130806132092,5
20041211041531,3
20170909170065,4
20090706090090,3
20140201141300,2
20170302171366,2
20090503092056,4
20100505101712,4
20140503142084,4
20040605041724,3
20130504130006,2
20130503132408,2
20030605030916,4
20141212141408,4
20071110070892,3
20051110051854,4
20031212032457,6
20161009161682,2
20160403162450,6
20070201071912,1
20071009071685,2
20180403181195,6
20091009091949,2
20150604151307,2
20041110041189,4
20111008111546,4
20030112021295,3
20161110161408,6
20070504071798,3
20080201082034,2
20160302161123,2
20180807180947,2
20141110141283,6
20110302110051,2
20050301051347,1
20170112162394,2
20051010051981,6
20090505091712,2
20160706162134,2
20151110150957,2
20091009091005,2
20050807050949,3
20070404071603,2
20101009102491,6
20090112081793,2
20161109161303,2
20170908171684,2
20100707102298,6
20030112022770,1
20100112091305,6
20031110032154,1
20110503111565,6
20040504041837,2
20111008111800,2
20170605170839,4
20031110031360,3
20090706091946,4
20030908031444,2
20140604140616,6
20041109040652,3
20090807092269,1
20061109062108,2
20100504102361,1
20040706042424,3
20070604071471,4
20070202070605,3
20150505152420,4
20121211121026,1
20120101122276,3
20170112160628,3
20070908071096,3
20071212071960,2
20100706102473,5
20150302152227,2
20130403131062,1
20140605141377,3
20140807141138,4
20051211051515,3
20080707081257,1
20140908140156,4
20040303040060,6
20170706171462,6
20121110120536,2
20081008081439,5
20090605091960,4
20051009052310,3
20180504181983,6
20130908130718,1
20120201121839,5
20071009071685,2
20080403082450,2
20111211111283,2
20170201171663,2
20120908121090,2
20030302030002,3
20030302031613,2
20051211051342,2
20070302071380,2
20111009111599,4
20141110142134,3
20111009111989,6
20050705051157,3
20180908181664,2
20161010160656,2
20180201180627,3
20060112052126,4
20160807162082,1
20170403172319,2
20070101071480,5
20040604041579,1
20060908061275,2
20080806081599,2
20090403091110,1
20170807171670,2
20160302160925,6
20130401132110,6
20140606140564,1
20080112071800,3
20180201182438,6
20141211141587,2
20060706062157,2
20060706061825,3
20181110181975,6
20070402071776,2
20160705162154,2
20040504040881,3
20150201150594,3
20071211071642,6
20150303152264,3
20100112090718,2
20131211131977,4
20100808102086,3
20121211120700,2
20070212062294,4
20170403171716,3
20171010171835,4
20110908111931,3
20050504052402,2
20120807121286,4
20150112142018,2
20050504050817,3
20070706071145,2
20140806141537,3
20120706121022,2
20170504170720,5
20030504031792,2
20040808040042,2
20051210052136,1
20050201050685,2
20090806091513,2
20130706132191,3
20160604161480,2
20120101122270,2
20140909141665,2
20170404170659,2
20120111111797,2
20030112022255,1
20121009120991,5
20070706072607,3
20180302181429,2
20040111031159,1
20100706100717,2
20140302142512,5
20180111171444,2
20171008171160,5
20151111150712,5
20171010170969,2
20061109061183,2
20030606032154,2
20040202042510,3
20151009150860,4
20100707101736,4
20050706051455,1
20171009170600,1
20131211131768,1
20160302161449,1
20100706100065,3
20090605091852,3
20170909171594,2
20160201162139,4
20050403051431,4
20180807180705,1
20140101141232,6
20161009161378,2
20100504102299,3
20120504122497,4
20170807171874,3
20131110132380,3
20170806172123,3
20100112090519,6
20100806102116,1
20160908161005,2
20120403121266,6
20180807181944,3
20180807181838,2
20181009182066,6
20131211132083,3
20140301141640,3
20090404091674,2
20181211181066,2
20060908062087,4
20090504090637,4
20071110071767,6
20160302161778,2
20031110032060,3
20140807141940,3
20160404161334,2
20140201141008,1
20140302141912,3
